country_code,year,diseases,sex,death_rate
MLT,2021,acute hepatitis c,FMLE,0.0
MLT,2021,malaria,FMLE,0.0
MLT,2021,chlamydia,FMLE,0.0
MLT,2021,acute hepatitis e,FMLE,0.0
MMR,2021,acute hepatitis a,FMLE,0.09
MMR,2021,acute hepatitis c,FMLE,0.02
MMR,2021,malaria,FMLE,0.44
MMR,2021,chlamydia,FMLE,0.01
MMR,2021,acute hepatitis e,FMLE,0.01
MMR,2021,trichomoniasis,FMLE,0.0
MMR,2021,hiv/aids,FMLE,9.29
MMR,2021,acute hepatitis b,FMLE,0.02
MMR,2021,tuberculosis,FMLE,42.53
MMR,2021,syphilis,FMLE,0.63
MMR,2021,genital herpes,FMLE,0.0
MNE,2021,acute hepatitis a,FMLE,0.0
MNE,2021,acute hepatitis c,FMLE,0.0
MNE,2021,malaria,FMLE,0.0
MNE,2021,chlamydia,FMLE,0.0
MNE,2021,acute hepatitis e,FMLE,0.0
MNE,2021,trichomoniasis,FMLE,0.0
MNE,2021,hiv/aids,FMLE,0.17
MNE,2021,acute hepatitis b,FMLE,0.0
MNE,2021,tuberculosis,FMLE,0.11
MNE,2021,syphilis,FMLE,0.01
MNE,2021,genital herpes,FMLE,0.0
MNG,2021,malaria,FMLE,0.0
MNG,2021,acute hepatitis c,FMLE,0.0
MNG,2021,acute hepatitis a,FMLE,0.03
MNG,2021,syphilis,FMLE,0.86
MNG,2021,tuberculosis,FMLE,4.93
MNG,2021,genital herpes,FMLE,0.0
MNG,2021,hiv/aids,FMLE,0.28
MNG,2021,acute hepatitis b,FMLE,0.12
MNG,2021,trichomoniasis,FMLE,0.0
MNG,2021,chlamydia,FMLE,0.05
MNG,2021,acute hepatitis e,FMLE,0.0
MOZ,2021,tuberculosis,FMLE,33.65
MOZ,2021,syphilis,FMLE,4.26
MOZ,2021,genital herpes,FMLE,0.0
MOZ,2021,acute hepatitis a,FMLE,0.39
MOZ,2021,acute hepatitis c,FMLE,0.1
MOZ,2021,chlamydia,FMLE,0.21
MOZ,2021,malaria,FMLE,66.47
MOZ,2021,trichomoniasis,FMLE,0.0
MOZ,2021,acute hepatitis e,FMLE,0.02
MOZ,2021,hiv/aids,FMLE,154.13
MOZ,2021,acute hepatitis b,FMLE,0.67
MRT,2021,acute hepatitis a,FMLE,0.22
MRT,2021,syphilis,FMLE,3.65
MRT,2021,tuberculosis,FMLE,14.17
MRT,2021,genital herpes,FMLE,0.0
MRT,2021,hiv/aids,FMLE,8.14
MRT,2021,acute hepatitis b,FMLE,0.77
MRT,2021,trichomoniasis,FMLE,0.0
MRT,2021,acute hepatitis e,FMLE,0.02
MRT,2021,chlamydia,FMLE,0.01
MRT,2021,malaria,FMLE,16.61
MRT,2021,acute hepatitis c,FMLE,0.04
MUS,2021,acute hepatitis a,FMLE,0.17
MUS,2021,acute hepatitis c,FMLE,0.0
MUS,2021,chlamydia,FMLE,0.0
MUS,2021,malaria,FMLE,0.0
MUS,2021,trichomoniasis,FMLE,0.0
MUS,2021,acute hepatitis e,FMLE,0.09
MUS,2021,hiv/aids,FMLE,3.84
MUS,2021,acute hepatitis b,FMLE,0.2
MUS,2021,tuberculosis,FMLE,0.41
MUS,2021,syphilis,FMLE,0.0
MUS,2021,genital herpes,FMLE,0.0
MWI,2021,acute hepatitis a,FMLE,0.4
MWI,2021,acute hepatitis c,FMLE,0.1
MWI,2021,malaria,FMLE,32.42
MWI,2021,chlamydia,FMLE,0.06
MWI,2021,acute hepatitis e,FMLE,0.02
MWI,2021,trichomoniasis,FMLE,0.0
MWI,2021,tuberculosis,FMLE,33.52
MWI,2021,hiv/aids,FMLE,55.58
MWI,2021,acute hepatitis b,FMLE,0.84
MWI,2021,syphilis,FMLE,0.92
MWI,2021,genital herpes,FMLE,0.0
MYS,2021,tuberculosis,FMLE,4.99
MYS,2021,genital herpes,FMLE,0.0
MYS,2021,syphilis,FMLE,0.07
MYS,2021,acute hepatitis a,FMLE,0.01
MYS,2021,acute hepatitis c,FMLE,0.01
MYS,2021,chlamydia,FMLE,0.01
MYS,2021,malaria,FMLE,0.0
MYS,2021,trichomoniasis,FMLE,0.0
MYS,2021,acute hepatitis e,FMLE,0.0
MYS,2021,hiv/aids,FMLE,1.92
MYS,2021,acute hepatitis b,FMLE,0.36
NAM,2021,tuberculosis,FMLE,61.13
NAM,2021,syphilis,FMLE,2.13
NAM,2021,genital herpes,FMLE,0.0
NAM,2021,hiv/aids,FMLE,123.01
NAM,2021,acute hepatitis b,FMLE,0.16
NAM,2021,trichomoniasis,FMLE,0.0
NAM,2021,chlamydia,FMLE,0.03
NAM,2021,acute hepatitis e,FMLE,0.01
NAM,2021,malaria,FMLE,0.56
NAM,2021,acute hepatitis c,FMLE,0.02
NAM,2021,acute hepatitis a,FMLE,0.08
NER,2021,trichomoniasis,FMLE,0.0
NER,2021,acute hepatitis e,FMLE,0.03
NER,2021,chlamydia,FMLE,0.01
NER,2021,malaria,FMLE,127.67
NER,2021,acute hepatitis c,FMLE,0.12
NER,2021,acute hepatitis a,FMLE,0.36
NER,2021,syphilis,FMLE,0.99
NER,2021,genital herpes,FMLE,0.0
NER,2021,tuberculosis,FMLE,14.98
NER,2021,hiv/aids,FMLE,3.94
NER,2021,acute hepatitis b,FMLE,0.87
NGA,2021,acute hepatitis a,FMLE,0.21
NGA,2021,acute hepatitis c,FMLE,0.07
NGA,2021,malaria,FMLE,83.5
NGA,2021,chlamydia,FMLE,0.01
NGA,2021,acute hepatitis e,FMLE,0.03
NGA,2021,trichomoniasis,FMLE,0.0
NGA,2021,hiv/aids,FMLE,20.22
NGA,2021,acute hepatitis b,FMLE,0.96
NGA,2021,tuberculosis,FMLE,55.85
NGA,2021,syphilis,FMLE,2.19
NGA,2021,genital herpes,FMLE,0.0
NIC,2021,acute hepatitis c,FMLE,0.03
NIC,2021,acute hepatitis a,FMLE,0.09
NIC,2021,tuberculosis,FMLE,2.19
NIC,2021,syphilis,FMLE,0.16
NIC,2021,genital herpes,FMLE,0.0
NIC,2021,hiv/aids,FMLE,2.67
NIC,2021,acute hepatitis b,FMLE,0.02
NIC,2021,trichomoniasis,FMLE,0.0
NIC,2021,chlamydia,FMLE,0.0
NIC,2021,acute hepatitis e,FMLE,0.0
NIC,2021,malaria,FMLE,0.01
NLD,2021,hiv/aids,FMLE,0.05
NLD,2021,acute hepatitis b,FMLE,0.02
NLD,2021,tuberculosis,FMLE,0.09
NLD,2021,syphilis,FMLE,0.01
NLD,2021,genital herpes,FMLE,0.0
NLD,2021,acute hepatitis a,FMLE,0.05
NLD,2021,acute hepatitis c,FMLE,0.08
NLD,2021,malaria,FMLE,0.0
NLD,2021,chlamydia,FMLE,0.0
NLD,2021,trichomoniasis,FMLE,0.0
NLD,2021,acute hepatitis e,FMLE,0.03
NOR,2021,tuberculosis,FMLE,0.2
NOR,2021,acute hepatitis b,FMLE,0.0
NOR,2021,trichomoniasis,FMLE,0.0
NOR,2021,hiv/aids,FMLE,0.11
NOR,2021,chlamydia,FMLE,0.0
NOR,2021,acute hepatitis e,FMLE,0.0
NOR,2021,malaria,FMLE,0.0
NOR,2021,acute hepatitis c,FMLE,0.08
NOR,2021,acute hepatitis a,FMLE,0.01
NOR,2021,syphilis,FMLE,0.0
NOR,2021,genital herpes,FMLE,0.0
NPL,2021,syphilis,FMLE,0.58
NPL,2021,genital herpes,FMLE,0.0
NPL,2021,acute hepatitis a,FMLE,1.07
NPL,2021,hiv/aids,FMLE,0.83
NPL,2021,acute hepatitis b,FMLE,0.55
NPL,2021,tuberculosis,FMLE,37.56
NPL,2021,malaria,FMLE,0.0
NPL,2021,chlamydia,FMLE,0.04
NPL,2021,trichomoniasis,FMLE,0.0
NPL,2021,acute hepatitis e,FMLE,0.06
NPL,2021,acute hepatitis c,FMLE,0.43
NZL,2021,chlamydia,FMLE,0.0
NZL,2021,malaria,FMLE,0.0
NZL,2021,hiv/aids,FMLE,0.04
NZL,2021,acute hepatitis b,FMLE,0.22
NZL,2021,trichomoniasis,FMLE,0.0
NZL,2021,acute hepatitis e,FMLE,0.07
NZL,2021,syphilis,FMLE,0.0
NZL,2021,tuberculosis,FMLE,0.33
NZL,2021,genital herpes,FMLE,0.0
NZL,2021,acute hepatitis c,FMLE,0.35
NZL,2021,acute hepatitis a,FMLE,0.0
OMN,2021,hiv/aids,FMLE,0.28
OMN,2021,acute hepatitis b,FMLE,0.03
OMN,2021,tuberculosis,FMLE,0.35
OMN,2021,genital herpes,FMLE,0.0
OMN,2021,chlamydia,FMLE,0.0
OMN,2021,trichomoniasis,FMLE,0.0
OMN,2021,acute hepatitis e,FMLE,0.0
OMN,2021,acute hepatitis c,FMLE,0.0
OMN,2021,malaria,FMLE,0.0
OMN,2021,syphilis,FMLE,0.03
OMN,2021,acute hepatitis a,FMLE,0.33
PAK,2021,malaria,FMLE,0.21
PAK,2021,acute hepatitis c,FMLE,1.07
PAK,2021,acute hepatitis a,FMLE,2.45
PAK,2021,syphilis,FMLE,1.35
PAK,2021,tuberculosis,FMLE,19.36
PAK,2021,genital herpes,FMLE,0.0
PAK,2021,hiv/aids,FMLE,1.68
PAK,2021,acute hepatitis b,FMLE,2.15
PAK,2021,trichomoniasis,FMLE,0.0
PAK,2021,acute hepatitis e,FMLE,0.22
PAK,2021,chlamydia,FMLE,0.03
PAN,2021,hiv/aids,FMLE,4.65
PAN,2021,acute hepatitis b,FMLE,0.1
PAN,2021,tuberculosis,FMLE,3.58
PAN,2021,syphilis,FMLE,0.02
PAN,2021,genital herpes,FMLE,0.0
PAN,2021,chlamydia,FMLE,0.0
PAN,2021,acute hepatitis e,FMLE,0.0
PAN,2021,trichomoniasis,FMLE,0.0
PAN,2021,acute hepatitis c,FMLE,0.06
PAN,2021,malaria,FMLE,0.0
PAN,2021,acute hepatitis a,FMLE,0.23
PER,2021,tuberculosis,FMLE,9.88
PER,2021,genital herpes,FMLE,0.0
PER,2021,hiv/aids,FMLE,1.42
PER,2021,acute hepatitis b,FMLE,0.14
PER,2021,trichomoniasis,FMLE,0.0
PER,2021,acute hepatitis e,FMLE,0.01
PER,2021,chlamydia,FMLE,0.01
PER,2021,malaria,FMLE,0.05
PER,2021,acute hepatitis c,FMLE,0.07
PER,2021,acute hepatitis a,FMLE,0.42
PER,2021,syphilis,FMLE,0.58
PHL,2021,acute hepatitis c,FMLE,0.0
PHL,2021,malaria,FMLE,0.01
PHL,2021,syphilis,FMLE,0.87
PHL,2021,acute hepatitis a,FMLE,0.21
PHL,2021,hiv/aids,FMLE,0.1
PHL,2021,acute hepatitis b,FMLE,0.73
PHL,2021,tuberculosis,FMLE,21.27
PHL,2021,genital herpes,FMLE,0.0
PHL,2021,chlamydia,FMLE,0.0
PHL,2021,trichomoniasis,FMLE,0.0
PHL,2021,acute hepatitis e,FMLE,0.05
PNG,2021,chlamydia,FMLE,0.01
PNG,2021,malaria,FMLE,29.4
PNG,2021,trichomoniasis,FMLE,0.0
PNG,2021,acute hepatitis e,FMLE,0.0
PNG,2021,hiv/aids,FMLE,10.89
PNG,2021,acute hepatitis b,FMLE,0.03
PNG,2021,tuberculosis,FMLE,49.49
PNG,2021,genital herpes,FMLE,0.0
PNG,2021,syphilis,FMLE,2.76
PNG,2021,acute hepatitis a,FMLE,0.08
PNG,2021,acute hepatitis c,FMLE,0.01
POL,2021,syphilis,FMLE,0.0
POL,2021,acute hepatitis a,FMLE,0.01
POL,2021,hiv/aids,FMLE,0.11
POL,2021,acute hepatitis b,FMLE,0.12
POL,2021,tuberculosis,FMLE,0.53
POL,2021,genital herpes,FMLE,0.0
POL,2021,chlamydia,FMLE,0.0
POL,2021,trichomoniasis,FMLE,0.0
POL,2021,acute hepatitis e,FMLE,0.0
POL,2021,acute hepatitis c,FMLE,0.24
POL,2021,malaria,FMLE,0.0
PRK,2021,malaria,FMLE,0.0
PRK,2021,acute hepatitis c,FMLE,0.01
PRK,2021,acute hepatitis a,FMLE,0.02
PRK,2021,syphilis,FMLE,0.25
PRK,2021,genital herpes,FMLE,0.0
PRK,2021,tuberculosis,FMLE,60.43
PRK,2021,hiv/aids,FMLE,4.06
PRK,2021,acute hepatitis b,FMLE,0.13
PRK,2021,chlamydia,FMLE,0.01
PRK,2021,trichomoniasis,FMLE,0.0
PRK,2021,acute hepatitis e,FMLE,0.0
PRT,2021,tuberculosis,FMLE,1.11
PRT,2021,genital herpes,FMLE,0.0
PRT,2021,hiv/aids,FMLE,1.33
PRT,2021,acute hepatitis b,FMLE,0.13
PRT,2021,trichomoniasis,FMLE,0.0
PRT,2021,acute hepatitis e,FMLE,0.01
PRT,2021,chlamydia,FMLE,0.0
PRT,2021,acute hepatitis c,FMLE,0.31
PRT,2021,malaria,FMLE,0.0
PRT,2021,acute hepatitis a,FMLE,0.1
PRT,2021,syphilis,FMLE,0.01
PRY,2021,acute hepatitis c,FMLE,0.0
PRY,2021,malaria,FMLE,0.0
PRY,2021,syphilis,FMLE,0.95
PRY,2021,acute hepatitis a,FMLE,0.04
PRY,2021,hiv/aids,FMLE,3.25
PRY,2021,acute hepatitis b,FMLE,0.02
PRY,2021,tuberculosis,FMLE,2.4
PRY,2021,genital herpes,FMLE,0.0
PRY,2021,chlamydia,FMLE,0.0
PRY,2021,acute hepatitis e,FMLE,0.0
PRY,2021,trichomoniasis,FMLE,0.0
QAT,2021,acute hepatitis c,FMLE,0.01
QAT,2021,acute hepatitis a,FMLE,0.02
QAT,2021,syphilis,FMLE,0.44
QAT,2021,tuberculosis,FMLE,0.27
QAT,2021,genital herpes,FMLE,0.0
QAT,2021,hiv/aids,FMLE,0.33
QAT,2021,acute hepatitis b,FMLE,0.08
QAT,2021,trichomoniasis,FMLE,0.0
QAT,2021,acute hepatitis e,FMLE,0.0
QAT,2021,chlamydia,FMLE,0.01
QAT,2021,malaria,FMLE,0.0
ROU,2021,tuberculosis,FMLE,2.13
ROU,2021,genital herpes,FMLE,0.0
ROU,2021,syphilis,FMLE,0.0
ROU,2021,trichomoniasis,FMLE,0.0
ROU,2021,acute hepatitis e,FMLE,0.0
ROU,2021,hiv/aids,FMLE,0.47
ROU,2021,acute hepatitis b,FMLE,0.21
ROU,2021,acute hepatitis c,FMLE,0.86
ROU,2021,malaria,FMLE,0.0
ROU,2021,chlamydia,FMLE,0.0
ROU,2021,acute hepatitis a,FMLE,0.22
RUS,2021,acute hepatitis c,FMLE,0.0
RUS,2021,acute hepatitis a,FMLE,0.0
RUS,2021,syphilis,FMLE,0.03
RUS,2021,genital herpes,FMLE,0.0
RUS,2021,tuberculosis,FMLE,3.01
RUS,2021,hiv/aids,FMLE,7.56
RUS,2021,acute hepatitis b,FMLE,0.01
RUS,2021,trichomoniasis,FMLE,0.0
RUS,2021,acute hepatitis e,FMLE,0.0
RUS,2021,chlamydia,FMLE,0.04
RUS,2021,malaria,FMLE,0.0
RWA,2021,syphilis,FMLE,1.56
RWA,2021,tuberculosis,FMLE,8.58
RWA,2021,genital herpes,FMLE,0.0
RWA,2021,hiv/aids,FMLE,21.41
RWA,2021,acute hepatitis b,FMLE,0.54
RWA,2021,trichomoniasis,FMLE,0.0
RWA,2021,chlamydia,FMLE,0.06
RWA,2021,acute hepatitis e,FMLE,0.03
RWA,2021,malaria,FMLE,23.29
RWA,2021,acute hepatitis c,FMLE,0.15
RWA,2021,acute hepatitis a,FMLE,0.56
SAU,2021,hiv/aids,FMLE,0.13
SAU,2021,acute hepatitis b,FMLE,0.05
SAU,2021,trichomoniasis,FMLE,0.0
SAU,2021,acute hepatitis e,FMLE,0.0
SAU,2021,syphilis,FMLE,0.39
SAU,2021,genital herpes,FMLE,0.0
SAU,2021,tuberculosis,FMLE,2.18
SAU,2021,acute hepatitis a,FMLE,0.01
SAU,2021,chlamydia,FMLE,0.0
SAU,2021,malaria,FMLE,0.0
SAU,2021,acute hepatitis c,FMLE,0.01
SDN,2021,acute hepatitis a,FMLE,0.47
SDN,2021,malaria,FMLE,13.57
SDN,2021,acute hepatitis c,FMLE,0.01
SDN,2021,trichomoniasis,FMLE,0.0
SDN,2021,chlamydia,FMLE,0.0
SDN,2021,acute hepatitis e,FMLE,0.03
SDN,2021,syphilis,FMLE,2.92
SDN,2021,genital herpes,FMLE,0.0
SDN,2021,tuberculosis,FMLE,9.36
SDN,2021,hiv/aids,FMLE,3.81
SDN,2021,acute hepatitis b,FMLE,0.84
SEN,2021,acute hepatitis a,FMLE,0.08
SEN,2021,acute hepatitis c,FMLE,0.03
SEN,2021,syphilis,FMLE,1.11
SEN,2021,genital herpes,FMLE,0.0
SEN,2021,trichomoniasis,FMLE,0.0
SEN,2021,tuberculosis,FMLE,16.73
SEN,2021,hiv/aids,FMLE,4.61
SEN,2021,acute hepatitis b,FMLE,0.17
SEN,2021,malaria,FMLE,12.41
SEN,2021,chlamydia,FMLE,0.01
SEN,2021,acute hepatitis e,FMLE,0.01
SGP,2021,chlamydia,FMLE,0.0
SGP,2021,malaria,FMLE,0.0
SGP,2021,acute hepatitis c,FMLE,0.0
SGP,2021,acute hepatitis a,FMLE,0.01
SGP,2021,syphilis,FMLE,0.0
SGP,2021,tuberculosis,FMLE,0.13
SGP,2021,genital herpes,FMLE,0.0
SGP,2021,hiv/aids,FMLE,0.0
SGP,2021,acute hepatitis b,FMLE,0.09
SGP,2021,trichomoniasis,FMLE,0.0
SGP,2021,acute hepatitis e,FMLE,0.0
SLB,2021,acute hepatitis c,FMLE,0.02
SLB,2021,acute hepatitis a,FMLE,0.04
SLB,2021,syphilis,FMLE,0.64
SLB,2021,tuberculosis,FMLE,7.97
SLB,2021,genital herpes,FMLE,0.0
SLB,2021,hiv/aids,FMLE,0.0
SLB,2021,acute hepatitis b,FMLE,0.04
SLB,2021,trichomoniasis,FMLE,0.0
SLB,2021,acute hepatitis e,FMLE,0.0
SLB,2021,chlamydia,FMLE,0.01
SLB,2021,malaria,FMLE,21.34
SLE,2021,syphilis,FMLE,1.73
SLE,2021,acute hepatitis a,FMLE,0.39
SLE,2021,acute hepatitis c,FMLE,0.1
SLE,2021,malaria,FMLE,99.92
SLE,2021,chlamydia,FMLE,0.02
SLE,2021,trichomoniasis,FMLE,0.0
SLE,2021,acute hepatitis e,FMLE,0.03
SLE,2021,hiv/aids,FMLE,24.64
SLE,2021,acute hepatitis b,FMLE,0.79
SLE,2021,tuberculosis,FMLE,46.27
SLE,2021,genital herpes,FMLE,0.0
SLV,2021,acute hepatitis c,FMLE,0.0
SLV,2021,malaria,FMLE,0.0
SLV,2021,chlamydia,FMLE,0.01
SLV,2021,acute hepatitis e,FMLE,0.0
SLV,2021,trichomoniasis,FMLE,0.0
SLV,2021,hiv/aids,FMLE,3.76
SLV,2021,acute hepatitis b,FMLE,0.02
SLV,2021,tuberculosis,FMLE,1.32
SLV,2021,syphilis,FMLE,0.09
SLV,2021,genital herpes,FMLE,0.0
SLV,2021,acute hepatitis a,FMLE,0.01
SOM,2021,trichomoniasis,FMLE,0.0
SOM,2021,acute hepatitis e,FMLE,0.09
SOM,2021,hiv/aids,FMLE,2.55
SOM,2021,acute hepatitis b,FMLE,4.53
SOM,2021,tuberculosis,FMLE,66.82
SOM,2021,genital herpes,FMLE,0.0
SOM,2021,syphilis,FMLE,4.77
SOM,2021,acute hepatitis a,FMLE,2.34
SOM,2021,acute hepatitis c,FMLE,0.92
SOM,2021,malaria,FMLE,13.0
SOM,2021,chlamydia,FMLE,0.12
SRB,2021,acute hepatitis a,FMLE,0.03
SRB,2021,syphilis,FMLE,0.02
SRB,2021,tuberculosis,FMLE,0.22
SRB,2021,genital herpes,FMLE,0.0
SRB,2021,hiv/aids,FMLE,0.09
SRB,2021,acute hepatitis b,FMLE,0.36
SRB,2021,trichomoniasis,FMLE,0.0
SRB,2021,acute hepatitis e,FMLE,0.0
SRB,2021,chlamydia,FMLE,0.0
SRB,2021,malaria,FMLE,0.0
SRB,2021,acute hepatitis c,FMLE,0.0
SSD,2021,tuberculosis,FMLE,33.56
SSD,2021,genital herpes,FMLE,0.0
SSD,2021,hiv/aids,FMLE,85.43
SSD,2021,acute hepatitis b,FMLE,0.61
SSD,2021,trichomoniasis,FMLE,0.0
SSD,2021,acute hepatitis e,FMLE,0.02
SSD,2021,chlamydia,FMLE,0.09
SSD,2021,malaria,FMLE,60.38
SSD,2021,acute hepatitis c,FMLE,0.17
SSD,2021,acute hepatitis a,FMLE,0.72
SSD,2021,syphilis,FMLE,4.29
STP,2021,hiv/aids,FMLE,9.79
STP,2021,acute hepatitis b,FMLE,0.12
STP,2021,tuberculosis,FMLE,27.29
STP,2021,genital herpes,FMLE,0.0
STP,2021,syphilis,FMLE,0.57
STP,2021,acute hepatitis a,FMLE,0.04
STP,2021,acute hepatitis c,FMLE,0.02
STP,2021,malaria,FMLE,0.55
STP,2021,chlamydia,FMLE,0.01
STP,2021,acute hepatitis e,FMLE,0.01
STP,2021,trichomoniasis,FMLE,0.0
SUR,2021,trichomoniasis,FMLE,0.0
SUR,2021,chlamydia,FMLE,0.02
SUR,2021,acute hepatitis e,FMLE,0.0
SUR,2021,malaria,FMLE,0.0
SUR,2021,acute hepatitis c,FMLE,0.01
SUR,2021,acute hepatitis a,FMLE,0.01
SUR,2021,syphilis,FMLE,0.12
SUR,2021,genital herpes,FMLE,0.0
SUR,2021,tuberculosis,FMLE,2.76
SUR,2021,hiv/aids,FMLE,19.74
SUR,2021,acute hepatitis b,FMLE,0.06
SVK,2021,tuberculosis,FMLE,0.18
SVK,2021,genital herpes,FMLE,0.0
SVK,2021,syphilis,FMLE,0.02
SVK,2021,acute hepatitis a,FMLE,0.05
SVK,2021,acute hepatitis c,FMLE,0.04
SVK,2021,malaria,FMLE,0.0
SVK,2021,chlamydia,FMLE,0.0
SVK,2021,trichomoniasis,FMLE,0.0
SVK,2021,acute hepatitis e,FMLE,0.0
SVK,2021,hiv/aids,FMLE,0.04
SVK,2021,acute hepatitis b,FMLE,0.11
SVN,2021,malaria,FMLE,0.0
SVN,2021,acute hepatitis c,FMLE,0.0
SVN,2021,trichomoniasis,FMLE,0.0
SVN,2021,acute hepatitis e,FMLE,0.0
SVN,2021,chlamydia,FMLE,0.0
SVN,2021,tuberculosis,FMLE,0.36
SVN,2021,genital herpes,FMLE,0.0
SVN,2021,hiv/aids,FMLE,0.0
SVN,2021,acute hepatitis b,FMLE,0.3
SVN,2021,acute hepatitis a,FMLE,0.05
SVN,2021,syphilis,FMLE,0.0
SWE,2021,hiv/aids,FMLE,0.08
SWE,2021,acute hepatitis b,FMLE,0.01
SWE,2021,trichomoniasis,FMLE,0.0
SWE,2021,chlamydia,FMLE,0.0
SWE,2021,acute hepatitis e,FMLE,0.01
SWE,2021,malaria,FMLE,0.0
SWE,2021,acute hepatitis c,FMLE,0.06
SWE,2021,acute hepatitis a,FMLE,0.01
SWE,2021,tuberculosis,FMLE,0.18
SWE,2021,syphilis,FMLE,0.0
SWE,2021,genital herpes,FMLE,0.0
SWZ,2021,acute hepatitis c,FMLE,0.04
SWZ,2021,chlamydia,FMLE,0.07
SWZ,2021,malaria,FMLE,0.32
SWZ,2021,trichomoniasis,FMLE,0.0
SWZ,2021,acute hepatitis e,FMLE,0.02
SWZ,2021,hiv/aids,FMLE,254.61
SWZ,2021,acute hepatitis b,FMLE,0.4
SWZ,2021,tuberculosis,FMLE,55.5
SWZ,2021,syphilis,FMLE,2.13
SWZ,2021,genital herpes,FMLE,0.0
SWZ,2021,acute hepatitis a,FMLE,0.21
SYC,2021,acute hepatitis a,FMLE,0.09
SYC,2021,acute hepatitis c,FMLE,0.04
SYC,2021,malaria,FMLE,0.0
SYC,2021,chlamydia,FMLE,0.04
SYC,2021,acute hepatitis e,FMLE,0.04
SYC,2021,trichomoniasis,FMLE,0.0
SYC,2021,hiv/aids,FMLE,0.0
SYC,2021,acute hepatitis b,FMLE,0.11
SYC,2021,tuberculosis,FMLE,0.58
SYC,2021,syphilis,FMLE,0.32
SYC,2021,genital herpes,FMLE,0.0
SYR,2021,acute hepatitis a,FMLE,0.07
SYR,2021,syphilis,FMLE,0.35
SYR,2021,tuberculosis,FMLE,0.13
SYR,2021,genital herpes,FMLE,0.0
SYR,2021,hiv/aids,FMLE,0.04
SYR,2021,acute hepatitis b,FMLE,0.02
SYR,2021,trichomoniasis,FMLE,0.0
SYR,2021,acute hepatitis e,FMLE,0.0
SYR,2021,chlamydia,FMLE,0.02
SYR,2021,acute hepatitis c,FMLE,0.0
SYR,2021,malaria,FMLE,0.0
TCD,2021,acute hepatitis a,FMLE,0.6
TCD,2021,acute hepatitis c,FMLE,0.15
TCD,2021,malaria,FMLE,72.54
TCD,2021,chlamydia,FMLE,0.01
TCD,2021,trichomoniasis,FMLE,0.0
TCD,2021,acute hepatitis e,FMLE,0.04
TCD,2021,hiv/aids,FMLE,16.5
TCD,2021,acute hepatitis b,FMLE,1.52
TCD,2021,tuberculosis,FMLE,32.01
TCD,2021,genital herpes,FMLE,0.0
TCD,2021,syphilis,FMLE,4.48
TGO,2021,acute hepatitis c,FMLE,0.02
TGO,2021,acute hepatitis a,FMLE,0.09
TGO,2021,chlamydia,FMLE,0.01
TGO,2021,acute hepatitis e,FMLE,0.01
TGO,2021,malaria,FMLE,37.94
TGO,2021,tuberculosis,FMLE,2.98
TGO,2021,hiv/aids,FMLE,24.51
TGO,2021,acute hepatitis b,FMLE,0.1
TGO,2021,trichomoniasis,FMLE,0.0
TGO,2021,syphilis,FMLE,2.11
TGO,2021,genital herpes,FMLE,0.0
THA,2021,acute hepatitis c,FMLE,0.01
THA,2021,malaria,FMLE,0.0
THA,2021,chlamydia,FMLE,0.02
THA,2021,trichomoniasis,FMLE,0.0
THA,2021,acute hepatitis e,FMLE,0.01
THA,2021,hiv/aids,FMLE,17.16
THA,2021,acute hepatitis b,FMLE,0.16
THA,2021,tuberculosis,FMLE,10.98
THA,2021,syphilis,FMLE,0.1
THA,2021,genital herpes,FMLE,0.0
THA,2021,acute hepatitis a,FMLE,0.03
TJK,2021,acute hepatitis a,FMLE,0.06
TJK,2021,syphilis,FMLE,0.11
TJK,2021,tuberculosis,FMLE,8.43
TJK,2021,genital herpes,FMLE,0.0
TJK,2021,hiv/aids,FMLE,0.67
TJK,2021,acute hepatitis b,FMLE,0.48
TJK,2021,trichomoniasis,FMLE,0.0
TJK,2021,acute hepatitis e,FMLE,0.0
TJK,2021,chlamydia,FMLE,0.02
TJK,2021,malaria,FMLE,0.0
TJK,2021,acute hepatitis c,FMLE,0.02
TKM,2021,chlamydia,FMLE,0.02
TKM,2021,trichomoniasis,FMLE,0.0
TKM,2021,acute hepatitis e,FMLE,0.01
TKM,2021,malaria,FMLE,0.0
TKM,2021,acute hepatitis c,FMLE,0.03
TKM,2021,acute hepatitis a,FMLE,0.09
TKM,2021,syphilis,FMLE,0.03
TKM,2021,genital herpes,FMLE,0.0
TKM,2021,tuberculosis,FMLE,7.34
TKM,2021,hiv/aids,FMLE,41.03
TKM,2021,acute hepatitis b,FMLE,0.4
TLS,2021,malaria,FMLE,0.0
TLS,2021,chlamydia,FMLE,0.01
TLS,2021,acute hepatitis e,FMLE,0.0
TLS,2021,trichomoniasis,FMLE,0.0
TLS,2021,hiv/aids,FMLE,3.36
TLS,2021,acute hepatitis b,FMLE,0.02
TLS,2021,tuberculosis,FMLE,99.86
TLS,2021,genital herpes,FMLE,0.0
TLS,2021,syphilis,FMLE,1.24
TLS,2021,acute hepatitis a,FMLE,0.04
TLS,2021,acute hepatitis c,FMLE,0.01
TON,2021,acute hepatitis c,FMLE,0.16
TON,2021,malaria,FMLE,0.0
TON,2021,acute hepatitis a,FMLE,0.31
TON,2021,tuberculosis,FMLE,0.49
TON,2021,hiv/aids,FMLE,0.0
TON,2021,acute hepatitis b,FMLE,0.71
