country_code,year,diseases,sex,death_rate
MLT,2021,acute hepatitis c,BTSX,0.0
MLT,2021,malaria,BTSX,0.0
MLT,2021,chlamydia,BTSX,0.0
MLT,2021,acute hepatitis e,BTSX,0.05
MMR,2021,acute hepatitis a,BTSX,0.18
MMR,2021,acute hepatitis c,BTSX,0.06
MMR,2021,malaria,BTSX,0.43
MMR,2021,chlamydia,BTSX,0.01
MMR,2021,acute hepatitis e,BTSX,0.03
MMR,2021,trichomoniasis,BTSX,0.0
MMR,2021,hiv/aids,BTSX,10.99
MMR,2021,acute hepatitis b,BTSX,0.12
MMR,2021,tuberculosis,BTSX,68.94
MMR,2021,syphilis,BTSX,0.69
MMR,2021,genital herpes,BTSX,0.0
MNE,2021,acute hepatitis a,BTSX,0.0
MNE,2021,acute hepatitis c,BTSX,0.0
MNE,2021,malaria,BTSX,0.0
MNE,2021,chlamydia,BTSX,0.0
MNE,2021,acute hepatitis e,BTSX,0.0
MNE,2021,trichomoniasis,BTSX,0.0
MNE,2021,hiv/aids,BTSX,0.32
MNE,2021,acute hepatitis b,BTSX,0.0
MNE,2021,tuberculosis,BTSX,0.21
MNE,2021,syphilis,BTSX,0.02
MNE,2021,genital herpes,BTSX,0.0
MNG,2021,malaria,BTSX,0.0
MNG,2021,acute hepatitis c,BTSX,0.0
MNG,2021,acute hepatitis a,BTSX,0.03
MNG,2021,syphilis,BTSX,0.95
MNG,2021,tuberculosis,BTSX,11.22
MNG,2021,genital herpes,BTSX,0.0
MNG,2021,hiv/aids,BTSX,0.68
MNG,2021,acute hepatitis b,BTSX,0.14
MNG,2021,trichomoniasis,BTSX,0.0
MNG,2021,chlamydia,BTSX,0.03
MNG,2021,acute hepatitis e,BTSX,0.0
MOZ,2021,tuberculosis,BTSX,41.87
MOZ,2021,syphilis,BTSX,5.07
MOZ,2021,genital herpes,BTSX,0.0
MOZ,2021,acute hepatitis a,BTSX,0.34
MOZ,2021,acute hepatitis c,BTSX,0.11
MOZ,2021,chlamydia,BTSX,0.11
MOZ,2021,malaria,BTSX,70.62
MOZ,2021,trichomoniasis,BTSX,0.0
MOZ,2021,acute hepatitis e,BTSX,0.03
MOZ,2021,hiv/aids,BTSX,152.49
MOZ,2021,acute hepatitis b,BTSX,0.98
MRT,2021,acute hepatitis a,BTSX,0.19
MRT,2021,syphilis,BTSX,4.54
MRT,2021,tuberculosis,BTSX,14.29
MRT,2021,genital herpes,BTSX,0.0
MRT,2021,hiv/aids,BTSX,8.34
MRT,2021,acute hepatitis b,BTSX,0.74
MRT,2021,trichomoniasis,BTSX,0.0
MRT,2021,acute hepatitis e,BTSX,0.02
MRT,2021,chlamydia,BTSX,0.0
MRT,2021,malaria,BTSX,17.34
MRT,2021,acute hepatitis c,BTSX,0.03
MUS,2021,acute hepatitis a,BTSX,0.11
MUS,2021,acute hepatitis c,BTSX,1.44
MUS,2021,chlamydia,BTSX,0.0
MUS,2021,malaria,BTSX,0.0
MUS,2021,trichomoniasis,BTSX,0.0
MUS,2021,acute hepatitis e,BTSX,0.11
MUS,2021,hiv/aids,BTSX,8.34
MUS,2021,acute hepatitis b,BTSX,0.2
MUS,2021,tuberculosis,BTSX,0.83
MUS,2021,syphilis,BTSX,0.01
MUS,2021,genital herpes,BTSX,0.0
MWI,2021,acute hepatitis a,BTSX,0.35
MWI,2021,acute hepatitis c,BTSX,0.11
MWI,2021,malaria,BTSX,37.28
MWI,2021,chlamydia,BTSX,0.03
MWI,2021,acute hepatitis e,BTSX,0.03
MWI,2021,trichomoniasis,BTSX,0.0
MWI,2021,tuberculosis,BTSX,38.41
MWI,2021,hiv/aids,BTSX,62.9
MWI,2021,acute hepatitis b,BTSX,1.28
MWI,2021,syphilis,BTSX,1.24
MWI,2021,genital herpes,BTSX,0.0
MYS,2021,tuberculosis,BTSX,7.09
MYS,2021,genital herpes,BTSX,0.0
MYS,2021,syphilis,BTSX,0.07
MYS,2021,acute hepatitis a,BTSX,0.02
MYS,2021,acute hepatitis c,BTSX,0.01
MYS,2021,chlamydia,BTSX,0.01
MYS,2021,malaria,BTSX,0.0
MYS,2021,trichomoniasis,BTSX,0.0
MYS,2021,acute hepatitis e,BTSX,0.0
MYS,2021,hiv/aids,BTSX,6.87
MYS,2021,acute hepatitis b,BTSX,0.67
NAM,2021,tuberculosis,BTSX,96.71
NAM,2021,syphilis,BTSX,2.5
NAM,2021,genital herpes,BTSX,0.0
NAM,2021,hiv/aids,BTSX,117.36
NAM,2021,acute hepatitis b,BTSX,0.27
NAM,2021,trichomoniasis,BTSX,0.0
NAM,2021,chlamydia,BTSX,0.02
NAM,2021,acute hepatitis e,BTSX,0.01
NAM,2021,malaria,BTSX,0.57
NAM,2021,acute hepatitis c,BTSX,0.01
NAM,2021,acute hepatitis a,BTSX,0.09
NER,2021,trichomoniasis,BTSX,0.0
NER,2021,acute hepatitis e,BTSX,0.05
NER,2021,chlamydia,BTSX,0.0
NER,2021,malaria,BTSX,123.36
NER,2021,acute hepatitis c,BTSX,0.12
NER,2021,acute hepatitis a,BTSX,0.42
NER,2021,syphilis,BTSX,1.14
NER,2021,genital herpes,BTSX,0.0
NER,2021,tuberculosis,BTSX,14.11
NER,2021,hiv/aids,BTSX,4.82
NER,2021,acute hepatitis b,BTSX,1.02
NGA,2021,acute hepatitis a,BTSX,0.28
NGA,2021,acute hepatitis c,BTSX,0.08
NGA,2021,malaria,BTSX,84.17
NGA,2021,chlamydia,BTSX,0.0
NGA,2021,acute hepatitis e,BTSX,0.05
NGA,2021,trichomoniasis,BTSX,0.0
NGA,2021,hiv/aids,BTSX,19.88
NGA,2021,acute hepatitis b,BTSX,1.21
NGA,2021,tuberculosis,BTSX,57.68
NGA,2021,syphilis,BTSX,2.56
NGA,2021,genital herpes,BTSX,0.0
NIC,2021,acute hepatitis c,BTSX,0.02
NIC,2021,acute hepatitis a,BTSX,0.12
NIC,2021,tuberculosis,BTSX,2.96
NIC,2021,syphilis,BTSX,0.18
NIC,2021,genital herpes,BTSX,0.0
NIC,2021,hiv/aids,BTSX,3.67
NIC,2021,acute hepatitis b,BTSX,0.05
NIC,2021,trichomoniasis,BTSX,0.0
NIC,2021,chlamydia,BTSX,0.01
NIC,2021,acute hepatitis e,BTSX,0.01
NIC,2021,malaria,BTSX,0.0
NLD,2021,hiv/aids,BTSX,0.13
NLD,2021,acute hepatitis b,BTSX,0.02
NLD,2021,tuberculosis,BTSX,0.12
NLD,2021,syphilis,BTSX,0.01
NLD,2021,genital herpes,BTSX,0.0
NLD,2021,acute hepatitis a,BTSX,0.04
NLD,2021,acute hepatitis c,BTSX,0.09
NLD,2021,malaria,BTSX,0.0
NLD,2021,chlamydia,BTSX,0.0
NLD,2021,trichomoniasis,BTSX,0.0
NLD,2021,acute hepatitis e,BTSX,0.06
NOR,2021,tuberculosis,BTSX,0.19
NOR,2021,acute hepatitis b,BTSX,0.03
NOR,2021,trichomoniasis,BTSX,0.0
NOR,2021,hiv/aids,BTSX,0.15
NOR,2021,chlamydia,BTSX,0.0
NOR,2021,acute hepatitis e,BTSX,0.0
NOR,2021,malaria,BTSX,0.0
NOR,2021,acute hepatitis c,BTSX,0.08
NOR,2021,acute hepatitis a,BTSX,0.01
NOR,2021,syphilis,BTSX,0.0
NOR,2021,genital herpes,BTSX,0.0
NPL,2021,syphilis,BTSX,0.67
NPL,2021,genital herpes,BTSX,0.0
NPL,2021,acute hepatitis a,BTSX,0.76
NPL,2021,hiv/aids,BTSX,1.45
NPL,2021,acute hepatitis b,BTSX,0.4
NPL,2021,tuberculosis,BTSX,60.87
NPL,2021,malaria,BTSX,0.0
NPL,2021,chlamydia,BTSX,0.02
NPL,2021,trichomoniasis,BTSX,0.0
NPL,2021,acute hepatitis e,BTSX,0.05
NPL,2021,acute hepatitis c,BTSX,0.24
NZL,2021,chlamydia,BTSX,0.0
NZL,2021,malaria,BTSX,0.0
NZL,2021,hiv/aids,BTSX,0.22
NZL,2021,acute hepatitis b,BTSX,0.25
NZL,2021,trichomoniasis,BTSX,0.0
NZL,2021,acute hepatitis e,BTSX,0.08
NZL,2021,syphilis,BTSX,0.01
NZL,2021,tuberculosis,BTSX,0.35
NZL,2021,genital herpes,BTSX,0.0
NZL,2021,acute hepatitis c,BTSX,0.64
NZL,2021,acute hepatitis a,BTSX,0.0
OMN,2021,hiv/aids,BTSX,0.93
OMN,2021,acute hepatitis b,BTSX,0.06
OMN,2021,tuberculosis,BTSX,0.38
OMN,2021,genital herpes,BTSX,0.0
OMN,2021,chlamydia,BTSX,0.0
OMN,2021,trichomoniasis,BTSX,0.0
OMN,2021,acute hepatitis e,BTSX,0.01
OMN,2021,acute hepatitis c,BTSX,0.01
OMN,2021,malaria,BTSX,0.0
OMN,2021,syphilis,BTSX,0.03
OMN,2021,acute hepatitis a,BTSX,0.41
PAK,2021,malaria,BTSX,0.2
PAK,2021,acute hepatitis c,BTSX,0.57
PAK,2021,acute hepatitis a,BTSX,1.61
PAK,2021,syphilis,BTSX,1.73
PAK,2021,tuberculosis,BTSX,22.24
PAK,2021,genital herpes,BTSX,0.0
PAK,2021,hiv/aids,BTSX,4.81
PAK,2021,acute hepatitis b,BTSX,1.25
PAK,2021,trichomoniasis,BTSX,0.0
PAK,2021,acute hepatitis e,BTSX,0.14
PAK,2021,chlamydia,BTSX,0.02
PAN,2021,hiv/aids,BTSX,11.92
PAN,2021,acute hepatitis b,BTSX,0.1
PAN,2021,tuberculosis,BTSX,5.75
PAN,2021,syphilis,BTSX,0.02
PAN,2021,genital herpes,BTSX,0.0
PAN,2021,chlamydia,BTSX,0.0
PAN,2021,acute hepatitis e,BTSX,0.0
PAN,2021,trichomoniasis,BTSX,0.0
PAN,2021,acute hepatitis c,BTSX,0.03
PAN,2021,malaria,BTSX,0.0
PAN,2021,acute hepatitis a,BTSX,0.16
PER,2021,tuberculosis,BTSX,14.38
PER,2021,genital herpes,BTSX,0.0
PER,2021,hiv/aids,BTSX,2.91
PER,2021,acute hepatitis b,BTSX,0.16
PER,2021,trichomoniasis,BTSX,0.0
PER,2021,acute hepatitis e,BTSX,0.01
PER,2021,chlamydia,BTSX,0.01
PER,2021,malaria,BTSX,0.05
PER,2021,acute hepatitis c,BTSX,0.1
PER,2021,acute hepatitis a,BTSX,0.44
PER,2021,syphilis,BTSX,0.67
PHL,2021,acute hepatitis c,BTSX,0.0
PHL,2021,malaria,BTSX,0.02
PHL,2021,syphilis,BTSX,0.97
PHL,2021,acute hepatitis a,BTSX,0.34
PHL,2021,hiv/aids,BTSX,0.69
PHL,2021,acute hepatitis b,BTSX,1.16
PHL,2021,tuberculosis,BTSX,34.05
PHL,2021,genital herpes,BTSX,0.0
PHL,2021,chlamydia,BTSX,0.0
PHL,2021,trichomoniasis,BTSX,0.0
PHL,2021,acute hepatitis e,BTSX,0.09
PNG,2021,chlamydia,BTSX,0.0
PNG,2021,malaria,BTSX,24.67
PNG,2021,trichomoniasis,BTSX,0.0
PNG,2021,acute hepatitis e,BTSX,0.03
PNG,2021,hiv/aids,BTSX,10.9
PNG,2021,acute hepatitis b,BTSX,0.16
PNG,2021,tuberculosis,BTSX,75.13
PNG,2021,genital herpes,BTSX,0.0
PNG,2021,syphilis,BTSX,2.92
PNG,2021,acute hepatitis a,BTSX,0.22
PNG,2021,acute hepatitis c,BTSX,0.05
POL,2021,syphilis,BTSX,0.0
POL,2021,acute hepatitis a,BTSX,0.03
POL,2021,hiv/aids,BTSX,0.33
POL,2021,acute hepatitis b,BTSX,0.12
POL,2021,tuberculosis,BTSX,1.38
POL,2021,genital herpes,BTSX,0.0
POL,2021,chlamydia,BTSX,0.0
POL,2021,trichomoniasis,BTSX,0.0
POL,2021,acute hepatitis e,BTSX,0.0
POL,2021,acute hepatitis c,BTSX,0.24
POL,2021,malaria,BTSX,0.0
PRK,2021,malaria,BTSX,0.0
PRK,2021,acute hepatitis c,BTSX,0.02
PRK,2021,acute hepatitis a,BTSX,0.02
PRK,2021,syphilis,BTSX,0.27
PRK,2021,genital herpes,BTSX,0.0
PRK,2021,tuberculosis,BTSX,86.27
PRK,2021,hiv/aids,BTSX,3.34
PRK,2021,acute hepatitis b,BTSX,0.15
PRK,2021,chlamydia,BTSX,0.0
PRK,2021,trichomoniasis,BTSX,0.0
PRK,2021,acute hepatitis e,BTSX,0.01
PRT,2021,tuberculosis,BTSX,1.99
PRT,2021,genital herpes,BTSX,0.0
PRT,2021,hiv/aids,BTSX,2.75
PRT,2021,acute hepatitis b,BTSX,0.25
PRT,2021,trichomoniasis,BTSX,0.0
PRT,2021,acute hepatitis e,BTSX,0.02
PRT,2021,chlamydia,BTSX,0.0
PRT,2021,acute hepatitis c,BTSX,0.68
PRT,2021,malaria,BTSX,0.0
PRT,2021,acute hepatitis a,BTSX,0.09
PRT,2021,syphilis,BTSX,0.04
PRY,2021,acute hepatitis c,BTSX,0.0
PRY,2021,malaria,BTSX,0.0
PRY,2021,syphilis,BTSX,1.02
PRY,2021,acute hepatitis a,BTSX,0.04
PRY,2021,hiv/aids,BTSX,4.85
PRY,2021,acute hepatitis b,BTSX,0.06
PRY,2021,tuberculosis,BTSX,4.64
PRY,2021,genital herpes,BTSX,0.0
PRY,2021,chlamydia,BTSX,0.0
PRY,2021,acute hepatitis e,BTSX,0.0
PRY,2021,trichomoniasis,BTSX,0.0
QAT,2021,acute hepatitis c,BTSX,0.01
QAT,2021,acute hepatitis a,BTSX,0.02
QAT,2021,syphilis,BTSX,0.29
QAT,2021,tuberculosis,BTSX,0.27
QAT,2021,genital herpes,BTSX,0.0
QAT,2021,hiv/aids,BTSX,0.42
QAT,2021,acute hepatitis b,BTSX,0.13
QAT,2021,trichomoniasis,BTSX,0.0
QAT,2021,acute hepatitis e,BTSX,0.01
QAT,2021,chlamydia,BTSX,0.0
QAT,2021,malaria,BTSX,0.0
ROU,2021,tuberculosis,BTSX,5.59
ROU,2021,genital herpes,BTSX,0.0
ROU,2021,syphilis,BTSX,0.01
ROU,2021,trichomoniasis,BTSX,0.0
ROU,2021,acute hepatitis e,BTSX,0.0
ROU,2021,hiv/aids,BTSX,0.91
ROU,2021,acute hepatitis b,BTSX,0.22
ROU,2021,acute hepatitis c,BTSX,0.68
ROU,2021,malaria,BTSX,0.0
ROU,2021,chlamydia,BTSX,0.0
ROU,2021,acute hepatitis a,BTSX,0.26
RUS,2021,acute hepatitis c,BTSX,0.0
RUS,2021,acute hepatitis a,BTSX,0.0
RUS,2021,syphilis,BTSX,0.03
RUS,2021,genital herpes,BTSX,0.0
RUS,2021,tuberculosis,BTSX,7.13
RUS,2021,hiv/aids,BTSX,21.42
RUS,2021,acute hepatitis b,BTSX,0.01
RUS,2021,trichomoniasis,BTSX,0.0
RUS,2021,acute hepatitis e,BTSX,0.0
RUS,2021,chlamydia,BTSX,0.02
RUS,2021,malaria,BTSX,0.0
RWA,2021,syphilis,BTSX,1.87
RWA,2021,tuberculosis,BTSX,10.53
RWA,2021,genital herpes,BTSX,0.0
RWA,2021,hiv/aids,BTSX,20.72
RWA,2021,acute hepatitis b,BTSX,0.89
RWA,2021,trichomoniasis,BTSX,0.0
RWA,2021,chlamydia,BTSX,0.03
RWA,2021,acute hepatitis e,BTSX,0.05
RWA,2021,malaria,BTSX,25.09
RWA,2021,acute hepatitis c,BTSX,0.14
RWA,2021,acute hepatitis a,BTSX,0.51
SAU,2021,hiv/aids,BTSX,0.27
SAU,2021,acute hepatitis b,BTSX,0.15
SAU,2021,trichomoniasis,BTSX,0.0
SAU,2021,acute hepatitis e,BTSX,0.0
SAU,2021,syphilis,BTSX,0.32
SAU,2021,genital herpes,BTSX,0.0
SAU,2021,tuberculosis,BTSX,2.06
SAU,2021,acute hepatitis a,BTSX,0.03
SAU,2021,chlamydia,BTSX,0.0
SAU,2021,malaria,BTSX,0.0
SAU,2021,acute hepatitis c,BTSX,0.02
SDN,2021,acute hepatitis a,BTSX,0.91
SDN,2021,malaria,BTSX,16.85
SDN,2021,acute hepatitis c,BTSX,0.02
SDN,2021,trichomoniasis,BTSX,0.0
SDN,2021,chlamydia,BTSX,0.0
SDN,2021,acute hepatitis e,BTSX,0.07
SDN,2021,syphilis,BTSX,3.42
SDN,2021,genital herpes,BTSX,0.0
SDN,2021,tuberculosis,BTSX,8.93
SDN,2021,hiv/aids,BTSX,3.76
SDN,2021,acute hepatitis b,BTSX,1.28
SEN,2021,acute hepatitis a,BTSX,0.07
SEN,2021,acute hepatitis c,BTSX,0.02
SEN,2021,syphilis,BTSX,1.39
SEN,2021,genital herpes,BTSX,0.0
SEN,2021,trichomoniasis,BTSX,0.0
SEN,2021,tuberculosis,BTSX,18.81
SEN,2021,hiv/aids,BTSX,6.39
SEN,2021,acute hepatitis b,BTSX,0.17
SEN,2021,malaria,BTSX,13.17
SEN,2021,chlamydia,BTSX,0.0
SEN,2021,acute hepatitis e,BTSX,0.01
SGP,2021,chlamydia,BTSX,0.0
SGP,2021,malaria,BTSX,0.0
SGP,2021,acute hepatitis c,BTSX,0.0
SGP,2021,acute hepatitis a,BTSX,0.01
SGP,2021,syphilis,BTSX,0.0
SGP,2021,tuberculosis,BTSX,0.23
SGP,2021,genital herpes,BTSX,0.0
SGP,2021,hiv/aids,BTSX,0.14
SGP,2021,acute hepatitis b,BTSX,0.1
SGP,2021,trichomoniasis,BTSX,0.0
SGP,2021,acute hepatitis e,BTSX,0.01
SLB,2021,acute hepatitis c,BTSX,0.06
SLB,2021,acute hepatitis a,BTSX,0.17
SLB,2021,syphilis,BTSX,0.77
SLB,2021,tuberculosis,BTSX,7.76
SLB,2021,genital herpes,BTSX,0.0
SLB,2021,hiv/aids,BTSX,0.0
SLB,2021,acute hepatitis b,BTSX,0.27
SLB,2021,trichomoniasis,BTSX,0.0
SLB,2021,acute hepatitis e,BTSX,0.02
SLB,2021,chlamydia,BTSX,0.01
SLB,2021,malaria,BTSX,18.58
SLE,2021,syphilis,BTSX,2.08
SLE,2021,acute hepatitis a,BTSX,0.32
SLE,2021,acute hepatitis c,BTSX,0.06
SLE,2021,malaria,BTSX,101.07
SLE,2021,chlamydia,BTSX,0.01
SLE,2021,trichomoniasis,BTSX,0.0
SLE,2021,acute hepatitis e,BTSX,0.03
SLE,2021,hiv/aids,BTSX,29.51
SLE,2021,acute hepatitis b,BTSX,0.67
SLE,2021,tuberculosis,BTSX,46.83
SLE,2021,genital herpes,BTSX,0.0
SLV,2021,acute hepatitis c,BTSX,0.0
SLV,2021,malaria,BTSX,0.0
SLV,2021,chlamydia,BTSX,0.0
SLV,2021,acute hepatitis e,BTSX,0.0
SLV,2021,trichomoniasis,BTSX,0.0
SLV,2021,hiv/aids,BTSX,6.39
SLV,2021,acute hepatitis b,BTSX,0.02
SLV,2021,tuberculosis,BTSX,2.14
SLV,2021,syphilis,BTSX,0.1
SLV,2021,genital herpes,BTSX,0.0
SLV,2021,acute hepatitis a,BTSX,0.01
SOM,2021,trichomoniasis,BTSX,0.0
SOM,2021,acute hepatitis e,BTSX,0.37
SOM,2021,hiv/aids,BTSX,2.82
SOM,2021,acute hepatitis b,BTSX,8.59
SOM,2021,tuberculosis,BTSX,66.88
SOM,2021,genital herpes,BTSX,0.0
SOM,2021,syphilis,BTSX,5.4
SOM,2021,acute hepatitis a,BTSX,2.17
SOM,2021,acute hepatitis c,BTSX,1.46
SOM,2021,malaria,BTSX,14.42
SOM,2021,chlamydia,BTSX,0.06
SRB,2021,acute hepatitis a,BTSX,0.1
SRB,2021,syphilis,BTSX,0.02
SRB,2021,tuberculosis,BTSX,0.59
SRB,2021,genital herpes,BTSX,0.0
SRB,2021,hiv/aids,BTSX,0.35
SRB,2021,acute hepatitis b,BTSX,0.49
SRB,2021,trichomoniasis,BTSX,0.0
SRB,2021,acute hepatitis e,BTSX,0.0
SRB,2021,chlamydia,BTSX,0.0
SRB,2021,malaria,BTSX,0.0
SRB,2021,acute hepatitis c,BTSX,0.0
SSD,2021,tuberculosis,BTSX,37.33
SSD,2021,genital herpes,BTSX,0.0
SSD,2021,hiv/aids,BTSX,76.32
SSD,2021,acute hepatitis b,BTSX,1.49
SSD,2021,trichomoniasis,BTSX,0.0
SSD,2021,acute hepatitis e,BTSX,0.1
SSD,2021,chlamydia,BTSX,0.04
SSD,2021,malaria,BTSX,61.45
SSD,2021,acute hepatitis c,BTSX,0.22
SSD,2021,acute hepatitis a,BTSX,0.68
SSD,2021,syphilis,BTSX,4.86
STP,2021,hiv/aids,BTSX,11.65
STP,2021,acute hepatitis b,BTSX,0.14
STP,2021,tuberculosis,BTSX,39.15
STP,2021,genital herpes,BTSX,0.0
STP,2021,syphilis,BTSX,0.65
STP,2021,acute hepatitis a,BTSX,0.04
STP,2021,acute hepatitis c,BTSX,0.01
STP,2021,malaria,BTSX,0.47
STP,2021,chlamydia,BTSX,0.0
STP,2021,acute hepatitis e,BTSX,0.0
STP,2021,trichomoniasis,BTSX,0.0
SUR,2021,trichomoniasis,BTSX,0.0
SUR,2021,chlamydia,BTSX,0.01
SUR,2021,acute hepatitis e,BTSX,0.0
SUR,2021,malaria,BTSX,0.0
SUR,2021,acute hepatitis c,BTSX,0.0
SUR,2021,acute hepatitis a,BTSX,0.01
SUR,2021,syphilis,BTSX,0.14
SUR,2021,genital herpes,BTSX,0.0
SUR,2021,tuberculosis,BTSX,4.33
SUR,2021,hiv/aids,BTSX,30.32
SUR,2021,acute hepatitis b,BTSX,0.05
SVK,2021,tuberculosis,BTSX,0.3
SVK,2021,genital herpes,BTSX,0.0
SVK,2021,syphilis,BTSX,0.02
SVK,2021,acute hepatitis a,BTSX,0.12
SVK,2021,acute hepatitis c,BTSX,0.1
SVK,2021,malaria,BTSX,0.0
SVK,2021,chlamydia,BTSX,0.0
SVK,2021,trichomoniasis,BTSX,0.0
SVK,2021,acute hepatitis e,BTSX,0.0
SVK,2021,hiv/aids,BTSX,0.12
SVK,2021,acute hepatitis b,BTSX,0.09
SVN,2021,malaria,BTSX,0.0
SVN,2021,acute hepatitis c,BTSX,0.0
SVN,2021,trichomoniasis,BTSX,0.0
SVN,2021,acute hepatitis e,BTSX,0.0
SVN,2021,chlamydia,BTSX,0.0
SVN,2021,tuberculosis,BTSX,0.53
SVN,2021,genital herpes,BTSX,0.0
SVN,2021,hiv/aids,BTSX,0.01
SVN,2021,acute hepatitis b,BTSX,0.2
SVN,2021,acute hepatitis a,BTSX,0.04
SVN,2021,syphilis,BTSX,0.07
SWE,2021,hiv/aids,BTSX,0.09
SWE,2021,acute hepatitis b,BTSX,0.04
SWE,2021,trichomoniasis,BTSX,0.0
SWE,2021,chlamydia,BTSX,0.0
SWE,2021,acute hepatitis e,BTSX,0.0
SWE,2021,malaria,BTSX,0.0
SWE,2021,acute hepatitis c,BTSX,0.18
SWE,2021,acute hepatitis a,BTSX,0.01
SWE,2021,tuberculosis,BTSX,0.21
SWE,2021,syphilis,BTSX,0.0
SWE,2021,genital herpes,BTSX,0.0
SWZ,2021,acute hepatitis c,BTSX,0.04
SWZ,2021,chlamydia,BTSX,0.03
SWZ,2021,malaria,BTSX,0.33
SWZ,2021,trichomoniasis,BTSX,0.0
SWZ,2021,acute hepatitis e,BTSX,0.03
SWZ,2021,hiv/aids,BTSX,226.69
SWZ,2021,acute hepatitis b,BTSX,0.9
SWZ,2021,tuberculosis,BTSX,80.43
SWZ,2021,syphilis,BTSX,2.67
SWZ,2021,genital herpes,BTSX,0.0
SWZ,2021,acute hepatitis a,BTSX,0.26
SYC,2021,acute hepatitis a,BTSX,0.14
SYC,2021,acute hepatitis c,BTSX,0.05
SYC,2021,malaria,BTSX,0.0
SYC,2021,chlamydia,BTSX,0.02
SYC,2021,acute hepatitis e,BTSX,0.07
SYC,2021,trichomoniasis,BTSX,0.0
SYC,2021,hiv/aids,BTSX,0.0
SYC,2021,acute hepatitis b,BTSX,0.29
SYC,2021,tuberculosis,BTSX,0.72
SYC,2021,syphilis,BTSX,0.29
SYC,2021,genital herpes,BTSX,0.0
SYR,2021,acute hepatitis a,BTSX,0.08
SYR,2021,syphilis,BTSX,0.37
SYR,2021,tuberculosis,BTSX,0.13
SYR,2021,genital herpes,BTSX,0.0
SYR,2021,hiv/aids,BTSX,0.05
SYR,2021,acute hepatitis b,BTSX,0.04
SYR,2021,trichomoniasis,BTSX,0.0
SYR,2021,acute hepatitis e,BTSX,0.0
SYR,2021,chlamydia,BTSX,0.01
SYR,2021,acute hepatitis c,BTSX,0.01
SYR,2021,malaria,BTSX,0.0
TCD,2021,acute hepatitis a,BTSX,0.67
TCD,2021,acute hepatitis c,BTSX,0.16
TCD,2021,malaria,BTSX,79.2
TCD,2021,chlamydia,BTSX,0.01
TCD,2021,trichomoniasis,BTSX,0.0
TCD,2021,acute hepatitis e,BTSX,0.07
TCD,2021,hiv/aids,BTSX,17.39
TCD,2021,acute hepatitis b,BTSX,1.86
TCD,2021,tuberculosis,BTSX,32.34
TCD,2021,genital herpes,BTSX,0.0
TCD,2021,syphilis,BTSX,5.32
TGO,2021,acute hepatitis c,BTSX,0.02
TGO,2021,acute hepatitis a,BTSX,0.09
TGO,2021,chlamydia,BTSX,0.01
TGO,2021,acute hepatitis e,BTSX,0.01
TGO,2021,malaria,BTSX,40.23
TGO,2021,tuberculosis,BTSX,3.56
TGO,2021,hiv/aids,BTSX,28.94
TGO,2021,acute hepatitis b,BTSX,0.14
TGO,2021,trichomoniasis,BTSX,0.0
TGO,2021,syphilis,BTSX,2.48
TGO,2021,genital herpes,BTSX,0.0
THA,2021,acute hepatitis c,BTSX,0.02
THA,2021,malaria,BTSX,0.0
THA,2021,chlamydia,BTSX,0.01
THA,2021,trichomoniasis,BTSX,0.0
THA,2021,acute hepatitis e,BTSX,0.02
THA,2021,hiv/aids,BTSX,17.02
THA,2021,acute hepatitis b,BTSX,0.27
THA,2021,tuberculosis,BTSX,14.48
THA,2021,syphilis,BTSX,0.11
THA,2021,genital herpes,BTSX,0.0
THA,2021,acute hepatitis a,BTSX,0.05
TJK,2021,acute hepatitis a,BTSX,0.09
TJK,2021,syphilis,BTSX,0.13
TJK,2021,tuberculosis,BTSX,9.11
TJK,2021,genital herpes,BTSX,0.0
TJK,2021,hiv/aids,BTSX,1.4
TJK,2021,acute hepatitis b,BTSX,0.83
TJK,2021,trichomoniasis,BTSX,0.0
TJK,2021,acute hepatitis e,BTSX,0.0
TJK,2021,chlamydia,BTSX,0.01
TJK,2021,malaria,BTSX,0.0
TJK,2021,acute hepatitis c,BTSX,0.02
TKM,2021,chlamydia,BTSX,0.01
TKM,2021,trichomoniasis,BTSX,0.0
TKM,2021,acute hepatitis e,BTSX,0.01
TKM,2021,malaria,BTSX,0.0
TKM,2021,acute hepatitis c,BTSX,0.06
TKM,2021,acute hepatitis a,BTSX,0.14
TKM,2021,syphilis,BTSX,0.02
TKM,2021,genital herpes,BTSX,0.0
TKM,2021,tuberculosis,BTSX,12.15
TKM,2021,hiv/aids,BTSX,59.61
TKM,2021,acute hepatitis b,BTSX,0.64
TLS,2021,malaria,BTSX,0.0
TLS,2021,chlamydia,BTSX,0.01
TLS,2021,acute hepatitis e,BTSX,0.01
TLS,2021,trichomoniasis,BTSX,0.0
TLS,2021,hiv/aids,BTSX,2.71
TLS,2021,acute hepatitis b,BTSX,0.06
TLS,2021,tuberculosis,BTSX,121.1
TLS,2021,genital herpes,BTSX,0.0
TLS,2021,syphilis,BTSX,1.39
TLS,2021,acute hepatitis a,BTSX,0.08
TLS,2021,acute hepatitis c,BTSX,0.02
TON,2021,acute hepatitis c,BTSX,0.28
TON,2021,malaria,BTSX,0.0
TON,2021,acute hepatitis a,BTSX,0.73
TON,2021,tuberculosis,BTSX,0.73
TON,2021,hiv/aids,BTSX,0.0
TON,2021,acute hepatitis b,BTSX,1.44
