GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NCD_PAC,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28crude-estimate%29-%28-%29,2006,2006,2006,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,16.035549,16.0 [5.1-35.0],5.1025758,34.99667
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1988,1988,1988,AFR,Africa,NGA,Nigeria,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,1.08,1.08,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,63.435203552,63,,
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2005,2005,2005,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,13.1,13.1 [8.8-17.3],8.8,17.3
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,2.6132479,2.6 [1.5-4.2],1.4742178,4.2221397
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,0.90278368,0.9 [0.5-1.4],0.5366269,1.4072415
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,AFR,Africa,NGA,Nigeria,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,No,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,3.2701638,3.3 [1.5-5.9],1.5262968,5.8631204
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.0974293,2.1 [1.3-3.1],1.28944,3.1262048
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,9.2426062,9.2 [5.7-13.6],5.6624584,13.595286
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1977,1977,1977,AFR,Africa,NGA,Nigeria,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,7.11,7.11,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1990,1990,1990,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,8.5923381,8.6 [4.3-14.1],4.2737897,14.114103
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1998,1998,1998,AFR,Africa,NGA,Nigeria,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,10.31,10.31,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2019,2019,2019,AFR,Africa,NGA,Nigeria,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MGMTCANCERPREVENTION,Primary and secondary prevention of cancer,,Not applicable,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,12.235645,12.2 [9.3-15.3],9.3430147,15.272513
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,1992,1992,1992,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,8.3432391,8.3 [4.0-14.6],3.9860953,14.561474
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,1987,1987,1987,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,2.0,2.0 [1.6-2.4],1.6,2.4
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-%28recorded-unrecorded%29-alcohol-per-capita-%2815-%29-consumption,2011,2011,2011,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,2.40624649,2.4 [1.6 - 3.4],1.590065426,3.38652991
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,59.968818665,60,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1990,1990,1990,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,15.0058,15.0 [10.4-20.0],10.368728,19.984223
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28age-standardized-estimate%29-%28-%29,2006,2006,2006,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,20.667809,20.7 [9.5-35.9],9.5259495,35.894562
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,20.475119,20.5 [14.2-27.2],14.172803,27.166474
NCD_PAC,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28crude-estimate%29-%28-%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,16.203859,16.2 [4.7-36.2],4.7456665,36.188633
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1965,1965,1965,AFR,Africa,NGA,Nigeria,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,4.16,4.16,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2022,2022,2022,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,9.501221,9.5 [6.1-13.7],6.0815062,13.67248
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,65.576004028,66,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2000,2000,2000,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,3.9471664,3.9 [2.1-6.7],2.0899426,6.7077845
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,1999,1999,1999,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,1.0,1.0 [0.8-1.2],0.8,1.2
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1995,1995,1995,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,3.2610595,3.3 [2.8-3.8],2.8207248,3.7624847
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,13.74992,13.7 [10.6-17.0],10.62099,16.984177
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2012,2012,2012,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,26.445898,26.4 [25.2-27.8],25.185168,27.760601
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1998,1998,1998,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,0.9884947,1.0 [0.2-2.6],0.22908051,2.5835343
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28age-standardized-estimate%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,3.8,3.8 [3.4-4.2],3.4,4.2
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2018,2018,2018,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,12.060148,12.1 [7.1-18.7],7.0989661,18.661468
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,1992,1992,1992,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,2.0,2.0 [1.7-2.4],1.7,2.4
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,2006,2006,2006,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.6,2.6 [2.2-2.9],2.2,2.9
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1998,1998,1998,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,4.6862002,4.7 [3.2-6.5],3.1914443,6.5091051
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,24.605745,24.6 [14.0-37.6],13.973081,37.586448
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,1998,1998,1998,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,12.965284,13.0 [11.0-15.1],11.000236,15.05664
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2015,2015,2015,AFR,Africa,NGA,Nigeria,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,No,,
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,1992,1992,1992,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,5.5412304,5.5 [2.6-9.7],2.5573641,9.6808814
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28age-standardized-estimate%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,4.0,4.0 [3.5-4.6],3.5,4.6
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2003,2003,2003,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,6.7498118,6.7 [3.9-10.5],3.8869333,10.529237
NCD_PAC,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28crude-estimate%29-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,14.194793,14.2 [4.0-32.8],3.9626679,32.797367
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28age-standardized-estimate%29-%28-%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,18.459562,18.5 [7.5-34.5],7.5214825,34.456985
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,330.86,330.9,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,2014,2014,2014,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,3.7,3.7 [3.4-4.0],3.4,4.0
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,1996,1996,1996,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,22.3066,22.3 [8.1-43.2],8.1409454,43.15083
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2003,2003,2003,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,67.681503296,68,,
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,2.5,2.5 [2.3-2.7],2.3,2.7
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,12.119347,12.1 [5.9-20.5],5.8806624,20.45996
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,2.7955312,2.8 [1.2-5.5],1.1578218,5.5380139
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,1999,1999,1999,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,2.3,2.3 [2.1-2.6],2.1,2.6
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,4.42832565,4.4 [2.6-6.1],2.597382317,6.101363672
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,1996,1996,1996,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,1.0,1.0 [0.7-1.2],0.7,1.2
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,AFR,Africa,NGA,Nigeria,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_TESTSPROCPRIMARY,Tests and procedures in primary health care,,Yes,,
NCD_DTH_TOT,Total NCD Deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,360072.0,360 000 [206 000-557 000],206482.0,557215.0
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1998,1998,1998,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,5.9716225,6.0 [5.1-6.9],5.1487572,6.8780728
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,19.401476,19.4 [15.0-24.1],14.952382,24.10688
NCD_CHOL_MEANHDL_C,"Mean HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-mean-hdl-cholesterol-crude,1980,1980,1980,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,1.0,1.0 [0.7-1.4],0.7,1.4
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-%28recorded-unrecorded%29-alcohol-per-capita-%2815-%29-consumption,2000,2000,2000,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,3.101580709,3.1 [2.1 - 4.1],2.100944648,4.093890039
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,1986,1986,1986,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,1.0,1.0 [0.8-1.2],0.8,1.2
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1997,1997,1997,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,7.6656707,7.7 [5.0-10.6],5.0257269,10.611437
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2022,2022,2022,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,12.370732,12.4 [3.6-26.5],3.5891157,26.507521
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,9.2614278,9.3 [4.7-15.6],4.7241956,15.612273
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.7049195,1.7 [1.2-2.3],1.2189406,2.3090648
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1979,1979,1979,AFR,Africa,NGA,Nigeria,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0,,
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2005,2005,2005,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,8.6414017,8.6 [5.2-13.0],5.2014995,13.016191
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,4.9924009,5.0 [3.1-7.4],3.0504327,7.4083894
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,2.3,2.3 [2.0-2.6],2.0,2.6
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,7.0503421,7.1 [4.5-10.3],4.512988,10.337985
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.2066429,2.2 [1.5-3.1],1.4730913,3.1484351
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2003,2003,2003,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,23.110157,23.1 [13.2-35.7],13.185993,35.677314
NCD_PAC,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28crude-estimate%29-%28-%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,18.94331,18.9 [2.9-48.8],2.9079926,48.828888
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,1987,1987,1987,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.3,2.3 [1.9-2.7],1.9,2.7
